index,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da,param1,param2,y
19421,44.2,11.3,6.06,1.6,35.5,4.7,10.3,16.0,8.5,9.68,154,9,122.6717409,4.91e-09,42.75,34.25,0
10245,78.3,7.7,31.0,0.1,23.3,-32.9,-29.0,-25.2,0.3,15.33,174,4,0.0,0.0,91.75,62.75,0
24488,83.8,12.1,0.0,3.0,198.8,17.5,23.5,29.6,22.5,12.81,184,5,0.093856762,0.0,21.25,-8.75,0
8424,93.0,4.7,31.0,0.0,22.5,-23.3,-20.9,-18.6,1.2,16.21,149,4,0.002451973,0.000489799,68.25,65.75,0
19246,41.8,14.6,0.0,6.1,41.5,20.0,27.3,34.6,16.4,7.28,180,3,55.73359802,0.0,19.75,-24.75,0
19890,46.6,12.8,1.91,2.3,36.6,7.1,13.5,19.9,9.8,5.22,154,9,51.65342977,0.0,56.25,27.75,0
1611,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,22.137147,42.186597,1
14755,53.5,9.7,31.0,0.1,5.7,-32.7,-27.8,-23.0,0.2,3.3,193,11,0.0,0.0,108.25,53.75,0
10633,56.0,7.2,31.0,0.0,3.2,-43.5,-39.9,-36.3,0.3,2.32,183,4,3.059480404,0.000768914,137.75,62.25,0
4547,44.2,11.2,0.0,3.4,9.0,12.5,18.1,23.7,12.4,2.0,177,9,165.9779438,0.0,44.75,19.75,0
13585,58.8,8.4,31.0,0.0,6.0,-26.5,-22.3,-18.1,1.0,8.18,156,2,80.67480838,0.000326944,86.75,56.25,0
12499,70.4,7.1,31.0,0.0,12.6,-37.1,-33.5,-30.0,0.4,11.08,160,11,4.624473408,0.000132626,130.75,58.75,0
21337,31.0,12.6,0.0,2.9,0.2,13.3,19.6,25.9,16.6,0.62,154,4,3375.827535,700.4266463,84.75,20.25,0
15757,60.6,8.2,31.0,0.2,22.9,-16.3,-12.2,-8.1,2.1,10.27,147,2,232.2442371,0.010723516,51.25,51.25,0
6158,82.4,6.1,30.7,0.3,54.3,-11.8,-8.7,-5.7,2.5,15.52,150,6,0.025077094,0.002486446,32.25,69.75,0
19119,63.8,12.3,0.0,4.2,143.6,19.4,25.5,31.7,22.0,15.52,179,3,244.2787037,0.0,20.25,-19.75,0
5537,57.6,6.7,31.0,0.0,29.7,-31.6,-28.2,-24.9,0.5,16.84,146,3,7.463396694,0.000656533,98.25,71.75,0
2908,61.1,8.4,5.23,1.5,114.6,5.1,9.3,13.5,8.7,14.33,187,2,730.5266157,0.0,35.51584562,33.08017495,1
4843,52.9,6.7,31.0,0.0,12.8,-34.2,-30.8,-27.5,0.5,13.4,153,3,5.443456613,0.000544766,101.25,75.75,0
1039,81.2,6.3,27.14,0.8,57.7,-5.9,-2.7,0.5,3.4,10.57,144,4,0.0,0.0,20.572095,42.022673,1
23187,54.4,6.7,30.38,0.8,3.5,-10.8,-7.4,-4.1,0.3,2.85,164,2,418.3543335,0.0,105.25,35.25,0
8725,85.4,5.3,31.0,0.0,23.0,-23.9,-21.2,-18.6,1.2,16.29,147,4,0.004417594,0.000584746,69.75,65.25,0
14469,41.3,8.6,31.0,0.0,5.4,-27.0,-22.7,-18.4,1.0,2.62,151,2,244.8349122,0.001050725,75.25,54.25,0
9786,77.6,8.9,31.0,0.1,15.7,-35.4,-30.9,-26.5,0.3,16.53,174,3,0.008290165,0.000293875,157.25,63.75,0
7768,88.7,7.9,31.0,0.0,34.4,-20.7,-16.7,-12.8,1.6,21.05,148,6,0.607193359,0.002541694,45.25,66.75,0
1633,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,22.272058,42.305029,1
3881,35.2,11.8,2.45,2.5,16.1,6.7,12.6,18.5,8.8,5.02,158,9,33.98229554,9.599250655,45.75,30.25,0
21598,15.3,13.2,0.0,4.2,0.2,17.6,24.2,30.8,15.0,0.0,171,2,2643.299346,1472.965778,77.25,14.75,0
12275,51.9,6.2,31.0,0.2,11.7,-29.5,-26.4,-23.3,0.3,5.61,165,4,0.04825376,0.000369626,140.25,59.25,0
21219,40.1,11.2,0.0,2.5,0.6,14.5,20.1,25.7,16.3,0.09,145,7,1630.049382,21.00695072,89.25,21.75,0
7676,88.8,8.3,31.0,0.0,18.0,-37.0,-32.8,-28.7,0.3,18.77,146,4,2.116977834,0.001105641,153.25,67.25,0
19326,61.7,9.1,23.91,0.9,21.8,-2.8,1.8,6.4,4.8,5.98,163,2,1878.863776,63.14020009,68.25,40.75,0
5938,59.3,7.1,31.0,0.0,12.3,-42.8,-39.2,-35.7,0.1,9.25,145,4,3.059811132,0.004648721,142.25,70.75,0
15342,36.0,8.9,31.0,0.1,6.1,-23.5,-19.0,-14.6,1.2,5.29,159,2,154.1563776,0.002222645,62.75,52.25,0
23345,46.6,9.2,27.14,1.4,2.1,-5.9,-1.3,3.3,2.4,1.33,148,2,4483.23875,267.4092869,117.75,33.75,0
2559,69.6,7.2,24.03,0.8,115.6,-2.9,0.7,4.3,4.7,12.69,182,3,238.2193561,0.0,36.235,37.506,1
23983,63.5,5.9,23.45,1.5,27.8,-2.4,0.6,3.6,2.8,13.88,156,3,2062.602102,168.2267096,104.75,26.75,0
9881,74.3,7.1,31.0,0.1,43.5,-20.3,-16.7,-13.2,1.4,16.55,160,4,1.069578808,4.58e-05,57.25,63.25,0
1712,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,22.280402,42.032787,1
19569,56.6,11.5,28.7,1.4,15.6,-7.8,-2.0,3.8,1.1,5.35,192,5,355.6295554,0.0,59.75,36.75,0
20231,50.7,15.5,31.0,0.9,3.1,-23.4,-15.6,-7.9,0.0,0.45,207,3,54.45060765,0.0,81.25,32.25,0
5102,63.2,7.2,31.0,0.0,18.3,-32.7,-29.1,-25.5,0.5,16.76,152,9,5.600663128,0.000814212,93.75,73.75,0
5824,76.0,7.3,31.0,0.0,36.7,-27.6,-23.9,-20.3,0.9,22.33,150,3,7.215502731,0.002341335,85.25,70.75,0
13410,63.8,10.9,31.0,0.0,1.2,-40.9,-35.4,-30.0,0.1,0.19,202,3,0.0,0.0,116.75,56.75,0
650,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,19.494097,41.151936,1
22471,47.5,13.9,31.0,0.4,0.0,-16.3,-9.3,-2.4,2.4,0.0,182,8,7.228858628,0.0,81.75,39.25,0
23306,42.4,15.7,31.0,0.9,1.4,-22.5,-14.6,-6.8,0.1,1.15,218,3,49.94305601,0.0,98.25,33.75,0
7928,65.1,6.9,31.0,0.0,9.1,-46.4,-42.9,-39.5,0.2,5.11,202,9,2.077989544,0.002127607,127.75,66.75,0
21749,46.1,11.5,0.0,4.3,0.0,20.9,26.6,32.4,19.7,0.0,153,4,3147.327131,0.0,-13.75,10.25,0
14244,48.0,8.1,31.0,0.0,5.0,-25.7,-21.6,-17.6,1.0,2.71,153,2,268.8964691,0.003544422,73.75,54.75,0
8083,78.0,7.4,31.0,0.0,35.2,-20.7,-17.0,-13.3,1.5,19.33,153,4,0.637310573,0.001052822,50.75,66.25,0
11141,75.0,9.0,31.0,0.0,9.3,-37.1,-32.6,-28.1,0.3,7.61,164,3,3.689240801,0.00014372,106.25,61.25,0
16889,31.7,10.3,31.0,0.0,1.8,-31.6,-26.4,-21.3,0.7,0.87,179,3,111.3408,0.0,119.75,48.25,0
5603,57.7,7.0,31.0,0.0,11.1,-44.2,-40.7,-37.2,0.2,8.13,140,3,2.806720249,0.001214844,140.75,71.75,0
14495,58.9,10.3,31.0,0.2,5.4,-32.1,-26.9,-21.8,0.2,6.95,177,4,96.14792645,0.0,88.25,54.25,0
21788,72.7,7.1,26.09,0.6,52.1,-4.8,-1.2,2.4,4.1,10.5,198,2,291.0759838,0.148520801,21.25,40.75,0
8596,85.9,8.5,31.0,0.0,18.5,-38.9,-34.6,-30.4,0.3,19.08,176,4,0.004233791,0.000243676,154.25,65.75,0
21773,59.6,17.9,0.0,3.7,3.1,15.0,23.9,32.9,13.7,0.59,175,4,782.8950667,0.0,-8.75,9.25,0
18385,83.9,6.8,23.8,0.6,45.9,-2.7,0.7,4.1,5.4,7.3,151,4,292.1190571,0.826142855,26.75,42.75,0
4111,44.6,10.9,0.52,2.4,55.5,8.5,13.9,19.4,10.3,6.72,167,9,113.9796218,0.0,54.75,27.25,0
4507,34.8,9.0,0.0,3.7,0.0,16.8,21.3,25.8,16.2,0.0,152,9,11.88284276,0.0,53.75,20.75,0
16687,47.5,8.3,31.0,0.2,8.0,-21.7,-17.5,-13.4,1.3,7.88,153,8,77.29473534,0.007132377,64.25,48.75,0
21747,47.7,18.2,0.0,4.2,0.1,16.0,25.1,34.2,11.0,0.0,169,3,2384.683037,0.0,-8.75,10.75,0
17504,80.5,5.3,24.37,0.4,32.6,-3.2,-0.5,2.2,5.4,14.76,144,2,0.0,0.0,34.75,45.75,0
23069,37.7,11.3,30.9,1.4,0.7,-12.7,-7.0,-1.4,0.0,1.39,172,2,583.6015569,0.0,112.75,36.25,0
10085,74.2,9.0,31.0,0.1,14.4,-33.6,-29.1,-24.6,0.3,15.32,179,3,0.017301976,0.000545686,159.25,63.25,0
21000,44.2,14.2,0.0,2.2,3.3,11.4,18.5,25.6,15.5,0.21,147,2,24893.04532,750.57847,89.25,23.75,0
4625,43.0,11.0,0.0,3.1,12.0,11.7,17.2,22.7,14.0,2.1,183,9,0.149507066,0.0,44.25,17.75,0
1069,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,19.924128,41.414369,1
14985,27.9,12.3,31.0,0.1,1.2,-36.0,-29.8,-23.7,0.1,0.6,156,3,98.17442421,0.000339258,111.75,53.25,0
23658,77.7,4.9,21.02,1.1,9.7,-1.2,1.3,3.8,3.7,11.83,199,4,3513.118814,222.9354123,108.25,30.25,0
6507,58.4,6.9,31.0,0.0,10.6,-48.9,-45.4,-42.0,0.2,6.52,169,9,1.454041184,0.000972727,129.25,69.25,0
21114,41.1,13.6,0.0,2.3,2.2,11.8,18.6,25.4,15.6,0.0,145,2,11466.92858,1132.279503,90.25,22.75,0
9285,77.3,6.7,31.0,0.1,36.7,-19.8,-16.4,-13.1,1.5,18.15,155,4,3.679741315,2.1e-05,55.25,64.25,0
23386,53.5,8.6,26.29,1.4,1.2,-5.0,-0.7,3.6,2.6,1.25,148,2,17361.75013,0.0,115.25,33.25,0
19762,43.8,13.7,12.07,1.6,14.3,2.2,9.0,15.9,7.1,5.87,182,9,27.41735274,0.0,58.25,32.75,0
21483,11.8,13.3,0.0,3.8,0.0,15.4,22.0,28.7,13.7,0.0,173,2,4778.649673,5832.277217,78.25,17.75,0
4910,55.1,6.8,31.0,0.0,14.8,-33.6,-30.2,-26.8,0.5,14.27,159,3,5.310836425,0.0008084,98.75,75.25,0
7827,92.9,6.6,31.0,0.0,27.6,-25.0,-21.7,-18.4,1.1,20.32,148,11,0.005475251,0.001807418,77.25,66.75,0
18195,26.1,11.1,31.0,0.4,1.7,-27.6,-22.0,-16.5,0.4,1.47,167,3,63.41782046,0.0,115.25,43.75,0
19893,44.1,13.2,1.54,2.2,17.5,7.4,14.0,20.6,10.1,3.61,184,9,77.64141031,0.0,57.75,27.75,0
13615,64.0,10.4,31.0,0.0,9.8,-33.4,-28.2,-23.0,0.6,9.19,165,11,222.8100431,0.0,101.75,56.25,0
22797,30.7,11.0,31.0,1.2,0.8,-15.2,-9.7,-4.2,0.0,1.89,187,3,956.0640578,0.0,113.25,37.75,0
18673,37.0,12.7,31.0,0.6,0.7,-20.7,-14.3,-8.0,0.3,0.73,175,9,12.67122509,0.0,88.25,41.75,0
252,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,19.5789,41.0503,1
5198,54.0,6.2,31.0,0.0,32.1,-33.3,-30.2,-27.1,0.4,15.79,146,3,6.755671061,0.002176328,105.75,73.25,0
835,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0,19.70854,41.63529,1
18181,27.5,14.4,31.0,0.4,0.0,-26.9,-19.7,-12.5,0.1,0.0,191,3,6.415691511,0.0,91.75,43.75,0
8729,82.7,5.9,31.0,0.0,25.3,-24.2,-21.2,-18.3,1.2,17.85,150,3,0.003362841,0.000431285,71.75,65.25,0
18360,21.9,11.8,31.0,0.2,2.5,-25.1,-19.2,-13.3,1.1,3.68,171,4,3000.223485,0.0,125.75,43.25,0
2276,71.0,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,26.0394,40.8994,1
509,78.0,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,4,808.1463792,0.0,19.535341,42.075695,1
18136,59.3,9.9,30.76,0.3,10.9,-12.0,-7.0,-2.1,3.1,7.45,168,9,326.7887908,0.003484688,69.25,43.75,0
4566,51.3,9.2,0.0,3.6,14.2,19.3,23.9,28.5,19.2,2.09,151,9,89.10922399,0.0,41.25,19.25,0
1343,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0,19.78,42.95,1
14144,67.7,6.5,31.0,0.2,28.6,-20.3,-17.0,-13.8,1.3,11.66,185,3,0.183489002,0.003884956,157.75,55.25,0
5627,75.5,8.5,31.0,0.0,13.6,-26.1,-21.8,-17.6,1.3,14.8,156,3,0.053958468,0.002355617,55.25,71.25,0
6386,88.2,6.6,31.0,0.0,12.4,-24.7,-21.4,-18.1,1.1,14.39,147,3,0.046780143,0.001811716,64.25,69.25,0
6400,85.3,6.9,31.0,0.0,27.1,-25.7,-22.2,-18.8,1.2,20.01,144,11,0.006527697,0.008390958,75.75,69.25,0
18165,44.7,11.5,31.0,0.4,4.9,-29.6,-23.8,-18.1,0.0,2.79,140,3,479.1094052,0.0,83.75,43.75,0
21856,38.0,10.2,0.0,2.6,7.9,10.1,15.2,20.3,11.3,2.37,149,9,727.4801058,166.6122476,29.75,30.75,0
11929,73.5,7.7,31.0,0.1,15.6,-33.0,-29.1,-25.3,0.2,6.78,167,4,16.04317486,3.25e-05,96.25,59.75,0
15636,31.1,11.5,31.0,0.1,8.1,-37.5,-31.7,-26.0,0.0,6.7,181,4,0.0,0.000436036,100.75,51.75,0
22093,25.5,16.5,5.03,3.2,1.0,5.2,13.4,21.7,6.9,0.0,164,9,20.96200912,0.098944704,29.25,24.25,0
10405,64.8,9.5,31.0,0.0,32.8,-26.7,-21.9,-17.2,1.4,11.69,168,3,0.0,0.002192146,171.75,62.75,0
20136,59.4,13.3,31.0,0.9,3.9,-21.4,-14.7,-8.1,0.0,3.84,116,8,57.82273178,0.0,78.75,33.25,0
16758,28.4,12.9,31.0,0.1,1.8,-31.9,-25.4,-19.0,0.7,1.61,172,4,0.585800688,0.0,127.75,48.75,0
13752,69.9,7.4,31.0,0.1,26.9,-18.7,-15.0,-11.3,1.7,12.24,153,2,515.1550814,0.001121134,55.25,55.75,0
2553,65.9,6.8,5.85,1.1,140.5,4.8,8.2,11.6,6.9,13.17,145,2,1327.207178,0.241124099,36.144,37.377,1
16550,36.4,9.8,31.0,0.1,6.3,-24.3,-19.4,-14.5,1.2,2.39,173,8,51.01905055,0.008889372,71.25,49.25,0
6052,62.5,7.3,31.0,0.0,20.0,-35.9,-32.2,-28.6,0.3,10.0,175,3,6.620070243,0.000986629,107.75,70.25,0
14578,40.6,11.4,31.0,0.0,4.0,-35.2,-29.5,-23.8,0.4,2.63,169,4,3.725278081,0.000578199,129.75,54.25,0
4406,40.9,8.0,0.0,3.5,0.0,16.8,20.8,24.8,15.7,0.0,153,9,3.679271791,0.0,52.25,22.25,0
13192,82.7,7.0,31.0,0.0,11.9,-30.9,-27.4,-23.9,0.6,11.27,169,4,10.11480267,0.000288372,124.75,57.25,0
1480,69.5,7.3,21.77,0.6,31.3,-1.5,2.2,5.9,5.7,8.88,144,2,824.6855822,0.0,22.3997,40.6206,1
6522,52.6,6.8,31.0,0.0,7.0,-47.8,-44.4,-41.0,0.1,4.55,153,3,1.101675801,0.000133728,136.75,69.25,0
6362,68.8,8.8,31.0,0.0,22.6,-29.4,-25.0,-20.6,1.1,13.35,134,3,0.0,0.002027891,175.25,69.75,0
940,80.5,5.9,25.15,0.4,23.1,-3.9,-0.9,2.1,5.0,10.85,164,4,1253.604027,0.001686834,46.376,43.0961,1
22827,44.0,15.4,31.0,0.5,0.5,-16.4,-8.7,-1.0,2.7,0.54,190,3,2.772318848,0.0,83.25,37.25,0
8785,70.1,6.5,31.0,0.1,14.2,-37.7,-34.4,-31.2,0.1,8.23,178,4,5.245548478,0.000165356,99.75,65.25,0
18231,42.4,6.5,31.0,0.4,8.4,-19.5,-16.2,-13.0,1.1,2.73,179,4,4.931410195,0.00106425,133.25,43.75,0
10586,78.2,7.8,31.0,0.0,12.4,-34.7,-30.8,-26.9,0.4,7.04,158,4,3.179562747,7.63e-05,114.25,62.25,0
5228,58.8,5.7,31.0,0.0,15.6,-44.7,-41.8,-39.0,0.2,13.09,147,3,1.619450427,0.02241537,127.75,73.25,0
3872,35.2,12.5,4.45,2.6,3.9,5.5,11.7,18.0,7.5,2.77,172,9,0.0,0.0,41.25,30.25,0
22389,35.7,13.5,31.0,0.5,0.0,-16.8,-10.0,-3.3,1.9,0.06,176,8,2.188074863,0.0,88.75,39.75,0
9567,78.9,7.6,31.0,0.0,39.4,-20.0,-16.2,-12.4,1.7,23.75,151,4,1.68889182,0.000191851,47.75,63.75,0
9273,77.8,7.4,31.0,0.0,37.4,-20.1,-16.4,-12.7,1.6,22.36,160,4,2.872573603,0.000326194,49.25,64.25,0
5268,68.6,7.2,31.0,0.0,22.0,-30.5,-26.9,-23.3,0.7,18.52,145,3,0.0,0.001959895,91.25,72.75,0
6549,81.9,8.3,31.0,0.1,19.2,-36.9,-32.7,-28.6,0.2,17.57,145,9,1.971249863,0.000886949,150.25,69.25,0
18920,35.4,18.6,31.0,1.3,3.0,-18.9,-9.6,-0.3,0.2,0.93,195,3,3420.819914,0.0,87.75,29.25,0
16159,68.7,7.6,31.0,0.2,26.7,-14.0,-10.2,-6.4,2.6,9.94,147,3,229.0699899,0.040181366,48.75,50.25,0
6667,83.2,6.6,31.0,0.0,39.4,-26.4,-23.1,-19.8,1.0,23.02,156,3,6.985072942,0.001122847,83.75,68.75,0
7826,91.6,6.8,31.0,0.0,28.8,-25.1,-21.7,-18.3,1.1,20.2,148,3,0.008926439,0.00185995,76.75,66.75,0
16069,35.0,10.5,31.0,0.1,1.6,-32.2,-26.9,-21.7,0.5,2.18,180,4,77.70402217,0.000256624,108.75,50.75,0
122,71.2,6.2,31.0,0.1,44.6,-15.4,-12.3,-9.2,2.1,18.07,151,1,470.3342472,0.01592319,50.455518,53.173852,1
2413,70.7,8.3,28.17,0.7,48.1,-7.1,-2.9,1.3,3.3,12.84,203,2,446.9288354,2.045000013,37.989401,40.032607,1
13389,64.1,9.8,31.0,0.0,7.5,-36.9,-32.0,-27.1,0.3,4.85,167,4,19.48055956,1.92e-05,106.25,56.75,0
89,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0,35.10078,32.88721,1
9163,55.1,7.6,31.0,0.0,2.8,-48.0,-44.2,-40.4,0.2,2.7,178,9,1.488106766,0.000448396,139.75,64.75,0
22576,37.9,13.7,31.0,0.8,0.0,-20.2,-13.3,-6.5,0.0,0.0,224,3,5.3372883,0.0,88.25,38.75,0
18217,27.4,11.6,31.0,0.3,2.3,-25.9,-20.1,-14.3,0.9,2.92,164,4,1289.766765,0.0,126.25,43.75,0
13412,59.9,11.6,31.0,0.0,1.1,-41.9,-36.1,-30.3,0.2,0.01,97,4,29.34739442,0.001133536,117.75,56.75,0
22521,33.2,12.3,31.0,0.6,0.5,-18.9,-12.7,-6.6,0.9,0.78,163,1,41.9523403,0.0,106.75,39.25,0
2396,61.4,7.6,1.11,1.5,145.9,7.8,11.6,15.4,7.5,11.75,146,2,1268.416503,0.0,35.91895,37.340595,1
5143,73.8,9.5,31.0,0.0,15.8,-29.8,-25.0,-20.3,1.1,16.87,127,9,0.17307132,0.000435476,54.75,73.25,0
9199,77.5,8.6,31.0,0.1,15.5,-34.6,-30.3,-26.0,0.3,16.84,165,4,0.010728479,0.000240955,157.75,64.75,0
16877,43.3,9.2,31.0,0.2,8.8,-27.6,-23.0,-18.4,0.4,4.76,169,3,512.4860349,0.0,86.25,48.25,0
1608,77.6,7.1,25.57,0.5,30.5,-4.3,-0.7,2.9,4.6,9.26,148,4,288.6722564,0.183393098,21.826397,41.181528,1
11851,79.0,6.9,31.0,0.0,48.0,-18.9,-15.4,-12.0,1.7,16.91,154,4,49.21157558,1.84e-05,57.25,59.75,0
9127,56.3,6.5,31.0,0.0,14.7,-36.0,-32.7,-29.5,0.3,5.16,158,4,2.682011292,0.000169289,121.75,64.75,0
8091,76.8,7.2,31.0,0.0,34.6,-20.7,-17.1,-13.5,1.5,19.43,151,4,0.854405904,3.24e-05,54.75,66.25,0
12252,78.4,6.7,31.0,0.0,12.0,-36.3,-32.9,-29.6,0.3,8.82,169,4,5.044713314,7.83e-05,128.75,59.25,0
3496,67.2,8.7,11.29,1.2,110.5,2.5,6.8,11.2,6.5,10.98,109,8,963.0561536,0.0,30.75,37.25,0
2116,69.8,7.6,16.59,0.6,30.2,0.5,4.3,8.1,6.7,8.02,145,2,1993.453378,0.0,22.7819,40.9872,1
17723,43.0,12.5,31.0,0.4,10.6,-24.3,-18.0,-11.8,0.6,3.5,196,8,249.2048608,0.001846688,79.25,45.25,0
17095,76.0,7.3,29.72,0.3,13.8,-9.4,-5.7,-2.1,3.5,7.33,143,3,306.2079355,2.071106129,48.25,47.25,0
21320,13.6,16.4,0.0,3.4,0.1,12.3,20.5,28.7,10.2,0.01,173,2,4419.817544,1955.558918,76.25,20.25,0
12925,74.1,9.2,31.0,0.0,7.3,-36.4,-31.8,-27.2,0.4,5.83,170,4,8.278016815,1.77e-05,109.25,57.75,0
12619,51.4,7.7,31.0,0.0,8.2,-25.7,-21.8,-18.0,1.1,6.23,154,4,41.63042145,0.000171978,72.75,58.25,0
20625,43.3,15.1,1.91,2.0,6.8,7.1,14.6,22.2,9.9,0.52,155,2,5265.183325,21503.47415,79.25,27.25,0
10868,77.1,8.4,31.0,0.0,9.9,-35.0,-30.8,-26.6,0.3,8.05,168,4,2.659365474,0.000237155,110.25,61.75,0
14184,78.1,5.7,30.98,0.2,54.2,-13.4,-10.5,-7.7,2.4,18.95,153,4,387.6010992,4.85e-05,43.75,54.75,0
19727,45.5,11.8,22.73,1.3,15.2,-1.9,4.0,9.9,3.9,6.5,198,9,177.3537753,0.0,52.75,33.25,0
7472,81.2,8.0,31.0,0.1,31.2,-22.3,-18.3,-14.3,1.3,18.87,155,3,0.089490918,0.000195925,49.25,67.25,0
21326,15.3,15.3,0.0,3.4,0.1,13.7,21.3,29.0,14.3,0.01,158,2,3581.232491,533.406873,79.25,20.25,0
11678,72.2,10.0,31.0,0.0,10.0,-36.7,-31.7,-26.7,0.3,6.1,164,4,12.9899802,2.43e-05,101.75,60.25,0
4088,36.5,12.5,1.78,3.5,3.1,7.2,13.4,19.7,5.5,1.91,172,9,0.000444382,0.0,39.75,27.25,0
16388,37.4,9.8,31.0,0.1,5.7,-24.4,-19.5,-14.6,1.2,2.04,170,3,56.75779822,0.002982774,71.25,49.75,0
265,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,19.632426,41.027939,1
17563,33.2,10.1,31.0,0.2,9.5,-16.4,-11.3,-6.3,2.5,6.65,170,9,53.81098258,0.003056548,72.25,45.75,0
5219,66.2,5.9,31.0,0.0,19.3,-40.9,-37.9,-35.0,0.3,13.04,149,3,1.887944503,0.0036952,118.25,73.25,0
5382,69.8,7.4,31.0,0.0,22.2,-30.6,-26.9,-23.2,0.7,18.4,149,3,6.185608723,0.001213649,91.25,72.25,0
8259,52.7,7.8,31.0,0.0,1.4,-50.8,-46.9,-43.0,0.1,1.4,181,9,1.337274685,0.000388568,138.75,66.25,0
22754,35.3,14.0,31.0,0.9,0.0,-20.2,-13.2,-6.2,0.2,0.0,204,8,26.00455277,0.0,91.75,37.75,0
17308,33.4,10.7,31.0,0.3,5.8,-28.5,-23.1,-17.8,0.0,2.48,198,9,117.3480897,0.0,85.25,46.75,0
17949,75.0,8.7,28.01,0.5,22.3,-6.9,-2.5,1.9,4.4,11.14,165,2,429.43431,0.039337332,42.75,44.25,0
14422,68.5,6.6,31.0,0.1,43.7,-16.9,-13.6,-10.3,1.9,18.71,154,2,226.8355197,0.001493399,51.75,54.25,0
20913,16.7,15.2,0.23,3.0,0.1,9.0,16.6,24.2,7.4,0.0,166,2,4132.865421,3334.916893,75.25,24.25,0
20976,13.2,14.9,0.23,2.8,0.9,9.0,16.4,23.9,9.1,0.07,170,2,4307.692547,3174.662734,77.25,23.75,0
10290,78.4,7.8,31.0,0.0,11.7,-34.4,-30.5,-26.6,0.4,7.13,167,4,2.343429366,0.000101527,114.25,62.75,0
13219,52.1,6.7,31.0,0.2,6.2,-26.3,-22.9,-19.6,0.4,0.9,151,5,0.0,0.0,138.25,57.25,0
17382,67.6,8.6,30.7,0.4,13.2,-11.8,-7.5,-3.2,3.0,7.2,145,9,41.32981666,3.364789336,53.75,46.25,0
24166,89.2,3.2,3.73,1.4,22.1,5.9,7.5,9.1,6.6,10.31,162,3,2072.198449,2397.165136,108.25,24.75,0
3216,69.7,5.6,21.02,0.6,94.4,-1.2,1.6,4.4,5.4,13.1,160,4,730.5031955,12.22107266,32.25,41.25,0
11297,78.6,6.9,31.0,0.0,40.1,-17.5,-14.0,-10.6,2.2,22.41,156,4,37.07921748,1.68e-05,47.25,60.75,0
6076,67.6,6.2,31.0,0.0,14.8,-38.7,-35.6,-32.5,0.3,9.08,159,3,0.930618625,0.000100699,119.75,70.25,0
7548,85.8,6.2,31.0,0.1,29.6,-30.9,-27.8,-24.7,0.4,21.62,152,3,6.096091968,0.000544362,89.25,67.25,0
2387,67.8,9.7,27.84,0.7,52.0,-6.7,-1.8,3.1,4.1,12.95,208,4,2012.474225,54.38598544,35.690033,38.685978,1
10325,73.1,6.2,31.0,0.0,4.3,-42.6,-39.5,-36.4,0.2,3.27,159,4,7.503940872,0.000291131,131.75,62.75,0
3918,36.5,12.3,3.39,2.8,8.0,6.1,12.2,18.4,7.0,3.1,172,9,0.0,0.0,43.25,29.75,0
10572,75.3,8.6,31.0,0.0,9.3,-35.9,-31.6,-27.3,0.4,6.64,168,4,3.597945702,0.000209321,107.25,62.25,0
14441,48.1,8.5,31.0,0.1,6.0,-21.7,-17.4,-13.2,1.3,3.8,160,2,239.2340647,0.001485841,61.25,54.25,0
999,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0,20.26663,42.119075,1
2066,80.8,6.4,25.99,0.9,33.9,-4.7,-1.5,1.7,3.6,7.47,189,4,86.1292802,1.02e-07,23.83967,41.68827,1
21149,11.0,14.5,0.0,2.8,4.5,10.2,17.4,24.7,11.1,0.38,170,2,4721.22267,1231.470962,80.75,22.25,0
4564,32.4,9.4,0.0,3.8,0.0,17.1,21.8,26.5,16.6,0.0,152,9,9.914112515,0.0,53.25,19.75,0
11672,72.4,8.1,31.0,0.0,13.7,-34.4,-30.3,-26.3,0.4,7.74,171,4,14.76353386,2.61e-05,98.75,60.25,0
